CMDLINE python main.py
MEM 1.910156 1579685916.7950
MEM 3.789062 1579685916.9083
MEM 4.199219 1579685917.0256
MEM 5.500000 1579685917.1389
MEM 5.617188 1579685917.2552
MEM 12.191406 1579685917.3695
MEM 13.468750 1579685917.4909
MEM 13.468750 1579685917.6012
MEM 17.136719 1579685917.7155
MEM 20.917969 1579685917.8288
MEM 24.167969 1579685917.9441
MEM 28.230469 1579685918.0584
MEM 28.234375 1579685918.1907
MEM 28.246094 1579685918.3191
MEM 28.246094 1579685918.4715
